"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
656730,"Megill, Trevor",52,0.40384615384615385,0.5961538461538461,0.34615384615384615,0.19230769230769232,0.057692307692307696,0.36538461538461536,0.34615384615384615,0.28846153846153844,0.19230769230769232,0.15384615384615385,0.057692307692307696,0.17307692307692304,0.1923076923076923,0.23076923076923073
663765,"Woodford, Jake",69,0.391304347826087,0.608695652173913,0.2463768115942029,0.3188405797101449,0.043478260869565216,0.2463768115942029,0.5072463768115942,0.2463768115942029,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.11594202898550726,0.2898550724637682,0.2028985507246377
675660,"Drohan, Shane",77,0.4675324675324675,0.5324675324675324,0.2727272727272727,0.19480519480519481,0.06493506493506493,0.38961038961038963,0.42857142857142855,0.18181818181818182,0.2727272727272727,0.15584415584415584,0.03896103896103896,0.11688311688311692,0.2727272727272727,0.14285714285714285
694297,"Pfaadt, Brandon",115,0.5130434782608696,0.48695652173913045,0.21739130434782608,0.2,0.06956521739130435,0.40869565217391307,0.33043478260869563,0.2608695652173913,0.2782608695652174,0.1826086956521739,0.05217391304347826,0.13043478260869568,0.14782608695652172,0.20869565217391303
666661,"Morillo, Juan",57,0.5263157894736842,0.47368421052631576,0.19298245614035087,0.17543859649122806,0.10526315789473684,0.3157894736842105,0.3508771929824561,0.3333333333333333,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.19298245614035087,0.22807017543859648
669084,"Hall, DL",57,0.543859649122807,0.45614035087719296,0.17543859649122806,0.15789473684210525,0.12280701754385964,0.3684210526315789,0.42105263157894735,0.21052631578947367,0.22807017543859648,0.21052631578947367,0.10526315789473684,0.14035087719298245,0.21052631578947367,0.10526315789473684
681982,"Anderson, Grant",60,0.4166666666666667,0.5833333333333334,0.3,0.2,0.08333333333333333,0.38333333333333336,0.45,0.16666666666666666,0.16666666666666666,0.2,0.05,0.2166666666666667,0.25,0.11666666666666665
676879,"Ashby, Aaron",81,0.5555555555555556,0.4444444444444444,0.18518518518518517,0.2222222222222222,0.037037037037037035,0.2839506172839506,0.43209876543209874,0.2839506172839506,0.19753086419753085,0.2345679012345679,0.12345679012345678,0.08641975308641975,0.19753086419753085,0.16049382716049382
694477,"Patrick, Chad",131,0.3435114503816794,0.6564885496183206,0.29770992366412213,0.2595419847328244,0.09923664122137404,0.33587786259541985,0.3282442748091603,0.33587786259541985,0.1297709923664122,0.1297709923664122,0.08396946564885496,0.20610687022900764,0.1984732824427481,0.25190839694656486
663978,"Paddack, Chris",161,0.40372670807453415,0.5962732919254659,0.2919254658385093,0.2422360248447205,0.062111801242236024,0.40372670807453415,0.33540372670807456,0.2608695652173913,0.21739130434782608,0.15527950310559005,0.031055900621118012,0.18633540372670807,0.1801242236024845,0.22981366459627328
683618,"Henriquez, Edgardo",53,0.5094339622641509,0.49056603773584906,0.16981132075471697,0.1509433962264151,0.16981132075471697,0.4716981132075472,0.2830188679245283,0.24528301886792453,0.3018867924528302,0.1509433962264151,0.05660377358490566,0.169811320754717,0.1320754716981132,0.18867924528301888
