"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
543807,"Springer, George","R","72.492861461",33.92746097456083,10.201094943266398,-1.0271308333984202,0.5584415584415584,-4.0988203041764715,22.71986133615774,26.818681640334212,26.533286775464518,308
694728,"Matthews, Brice","R","72.48884836",31.294710161471365,14.079190555211646,1.4512354755967858,0.5159999999999999,3.6872498214459823,30.82730569887406,27.14005587742808,25.074133270918768,250
656555,"Hoskins, Rhys","R","72.47763388",32.89953665365414,16.01416125716502,-5.099247289650877,0.596,1.7959090544656493,32.57657837081092,30.780669316345275,28.522491301274602,250
657656,"Laureano, Ramón","R","72.448665404",33.14777214027972,14.830194416423497,-1.8053095455953339,0.467966573816156,5.730356657413624,33.96620475768756,28.235848100273934,32.01906783052636,359
676475,"Burleson, Alec","L","72.377494528",35.596112111581256,11.897204803455695,3.7526712575223993,0.5660377358490564,-1.5169067822407765,30.453146839025738,31.97005362126651,22.347434577502355,371
642715,"Adames, Willy","R","72.332738872",33.715922554992076,14.724687949423263,-2.794062596904963,0.6265664160401003,0.24369882311513147,29.667785591717795,29.42408676860266,29.315229073251203,399
700250,"Rice, Ben","L","72.293246997",32.740807342945715,11.807886924712555,-4.880897077322293,0.5495495495495495,-4.934504683801473,28.504797112903933,33.4393017967054,27.8923996399876,333
663743,"Fortes, Nick","R","72.282902278",19.531071792641995,3.7109524933937506,-5.944692613460519,0.40928270042194087,-0.9348022361166325,28.380079580799354,29.314881816915985,28.441751791593703,237
669477,"Schmitt, Casey","R","72.19409535",32.691601676844066,10.1879465849336,-8.590887339475241,0.5227963525835867,5.680444867664598,32.62589335892065,26.945448491256048,23.76562870313282,329
672640,"Lopez, Otto","R","72.184512219",29.249236259678735,5.9994715479635845,-3.105683150639289,0.4775280898876404,5.353937003029348,32.78825527594985,27.434318272920503,28.010138028422453,356
606192,"Hernández, Teoscar","R","72.160817809",33.78606470413143,10.881097308355406,1.4730985246301007,0.5154320987654321,-1.8134112083461276,29.87916040309167,31.6925716114378,30.173205359413096,324
672580,"Garcia, Maikel","R","72.157246384",27.870702676540684,4.208674035283767,0.18097010789088486,0.4276729559748428,3.9007472702724213,33.07946823678722,29.1787209665148,25.81726036438321,318
672724,"Peraza, Oswald","R","72.144944646",28.686280303695877,7.992546155522183,-3.7663736721928363,0.5117845117845118,0.06523079493416106,29.574391000444525,29.50916020551036,28.353929486020792,297
605137,"Bell, Josh","R","72.102629828",33.95698672367544,9.454001645306775,-2.070597023184274,0.5492610837438423,-3.421756553351947,26.39975966952718,29.82151622287913,27.718391628870084,406
701398,"Stewart, Sal","R","72.075393252",31.972086999765995,10.94753828718477,5.5091640938769775,0.5623471882640586,8.068678244564074,28.756128663752772,20.687450419188693,29.444213953987155,409
664023,"Happ, Ian","R","71.956583177",33.062358017353944,12.19135566413386,-5.94485671535831,0.4661458333333333,4.219393645181069,34.460858066981174,30.241464421800107,26.446643361638323,384
671218,"Ramos, Heliot","R","71.953062768",33.54595747740218,7.28783704767583,5.0540948233115515,0.48214285714285726,-1.7405036039859676,25.584197225853075,27.324700829839045,28.646091174825944,336
608369,"Seager, Corey","L","71.894575145",33.17384814891409,15.199264420123285,1.9199948493497518,0.607717041800643,7.033120820035595,33.43798679955342,26.404865979517826,28.37609755043956,311
592626,"Pederson, Joc","L","71.871575263",28.53999996785193,9.54498802333297,-1.9001098684682005,0.5338345864661653,-2.537847634536461,28.58358257330752,31.121430207843982,23.487335602624682,266
680574,"McLain, Matt","R","71.866640898",30.64155918155172,10.192162483654307,1.2968649708836506,0.5851393188854489,6.939223930245156,30.461065154819032,23.521841224573873,26.748261544214817,323
666969,"García, Adolis","R","71.745232574",29.062952843953273,9.450549120066189,-1.6191854755799941,0.5844504021447722,1.9965645177469118,32.21930594167719,30.222741423930277,26.99280480474756,373
678662,"Tovar, Ezequiel","R","71.718317337",35.6689257115933,10.180364268927239,-1.4570880036618408,0.46984924623115576,1.1945815832418396,29.540214897667507,28.34563331442567,23.756878433798644,398
571970,"Muncy, Max","L","71.711314751",33.14816139875975,16.437419629062166,-7.730309819212996,0.5149501661129567,9.930683408952808,38.583153704481546,28.652470295528737,29.088738257306332,301
593428,"Bogaerts, Xander","R","71.639840851",32.375344230162355,11.344102002236113,-4.4549766012619685,0.5390070921985815,8.736103438704516,33.01775093610714,24.281647497402616,28.98290420208038,282
665019,"Clemens, Kody","L","71.607436325",28.69979505663419,10.401137696789274,-1.2872278254149316,0.5993377483443708,0.0780911053604699,33.313224574443495,33.235133469083024,25.90995891239414,302
800050,"DeLauter, Chase","L","71.568949204",28.84618880752117,3.925138289384091,-0.6008468871492545,0.41719745222929944,3.135288351418405,29.38626275440195,26.25097440298355,29.324939324496913,314
641487,"Crawford, J.P.","L","71.565143938",34.213308312426115,7.997840160791527,0.4821808562704343,0.476027397260274,2.859432536904907,37.18795205792219,34.328519521017284,27.98839224023036,292
607208,"Turner, Trea","R","71.560959365",25.65225869444622,9.596684437237148,-5.505287620178943,0.6776470588235293,3.6852781429831434,30.8857382821333,27.200460139150163,31.081738816950878,425
702284,"Young, Cole","L","71.534887169",28.410233834262396,7.080161360592397,-3.7271762578479763,0.5402597402597402,1.7698236854240683,31.215955990255768,29.4461323048317,21.205308065850996,385
