"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
682985,"Greene, Riley",409,0.9088888888888889,290,"75.327624499",0.5574572127139366,0.28620689655172415,0.20293398533007334,0.17586206896551723,0.12469437652811736,"7.273195428",7,-2.3180035034778457,,NaN,125,0.3056234718826406
696100,"Goodman, Hunter",400,0.9090909090909091,269,"75.290086575",0.5425,0.24907063197026022,0.1675,0.14869888475836432,0.1,"7.443798775",8,-1.6164341967029112,,NaN,111,0.2775
665487,"Tatis Jr., Fernando",354,0.9007633587786259,256,"75.268429209",0.5734463276836157,0.33984375,0.2457627118644068,0.22265625,0.16101694915254236,"7.366264407",12,-9.162455168129815,,NaN,143,0.403954802259887
545361,"Trout, Mike",362,0.9027431421446384,297,"75.245672845",0.5414364640883977,0.27946127946127947,0.2292817679558011,0.18518518518518517,0.15193370165745856,"7.662114448",10,-0.4637389961950578,,NaN,136,0.3756906077348066
669127,"Langeliers, Shea",391,0.9093023255813953,289,"75.197029949",0.5268542199488492,0.3217993079584775,0.23785166240409208,0.1903114186851211,0.14066496163682865,"7.22855734",2,2.6112241525084814,,NaN,151,0.38618925831202044
680776,"Duran, Jarren",368,0.8997555012224939,253,"75.17922462",0.5217391304347826,0.31225296442687744,0.21467391304347827,0.18972332015810275,0.13043478260869565,"7.618731141",8,-12.520626117326653,,NaN,137,0.37228260869565216
808959,"Murakami, Munetaka",399,0.9006772009029346,239,"75.168679624",0.5438596491228069,0.3389121338912134,0.20300751879699247,0.23430962343096234,0.14035087719298245,"7.9030701",12,-1.3583180014069425,,NaN,111,0.2781954887218045
682998,"Carroll, Corbin",340,0.9115281501340483,252,"75.093250029",0.5558823529411765,0.3373015873015873,0.25,0.1746031746031746,0.12941176470588237,"7.577131265",3,4.590108570368107,,NaN,135,0.39705882352941174
694212,"Basallo, Samuel",281,0.9006410256410257,200,"75.077264982",0.5409252669039146,0.37,0.26334519572953735,0.225,0.1601423487544484,"7.612570391",7,2.999722250923747,,NaN,107,0.3807829181494662
686948,"Baldwin, Drake",370,0.9024390243902439,292,"75.027941135",0.5324324324324324,0.3424657534246575,0.2702702702702703,0.21232876712328766,0.16756756756756758,"7.281657784",9,7.437520926993184,,NaN,136,0.3675675675675676
671739,"Harris II, Michael",366,0.905940594059406,276,"74.990891913",0.5,0.358695652173913,0.27049180327868855,0.25,0.1885245901639344,"8.204459317",7,0.04994107330351527,,NaN,147,0.4016393442622951
683146,"Baty, Brett",317,0.9031339031339032,233,"74.860721861",0.5362776025236593,0.30042918454935624,0.22082018927444794,0.1459227467811159,0.10725552050473186,"7.416636562",9,-7.585351347988775,,NaN,112,0.35331230283911674
669394,"Burger, Jake",378,0.9021479713603818,253,"74.842745",0.5238095238095237,0.34782608695652173,0.2328042328042328,0.2134387351778656,0.14285714285714285,"7.43280463",20,-1.9736988289709958,,NaN,144,0.38095238095238093
624585,"Soler, Jorge",387,0.9042056074766355,260,"74.785248165",0.5116279069767442,0.25769230769230766,0.1731266149870801,0.15384615384615385,0.10335917312661498,"8.045511835",4,-6.393396376754982,,NaN,123,0.3178294573643411
621566,"Olson, Matt",452,0.905811623246493,357,"74.759838429",0.49557522123893805,0.2969187675070028,0.2345132743362832,0.20168067226890757,0.1592920353982301,"7.512065398",14,2.086926351309598,,NaN,162,0.3584070796460177
691785,"Mayer, Marcelo",264,0.9072164948453608,196,"74.753380568",0.5113636363636364,0.29081632653061223,0.2159090909090909,0.12755102040816327,0.0946969696969697,"7.911412689",7,-8.331184174409987,,NaN,113,0.42803030303030304
682829,"De La Cruz, Elly",374,0.9055690072639225,273,"74.739614599",0.4759358288770054,0.3516483516483517,0.25668449197860965,0.2271062271062271,0.1657754010695187,"7.200804171",7,7.11631069299705,,NaN,142,0.37967914438502676
